jd_filename,sector,role_type,category,code,code_label,evidence,required,confidence
Glencore.docx,Coal - Surface,Production Supervisor,DUTY,D2,"Coach, mentor, develop team capability",Developing and maintaining a cohesive team.,not_specified,medium
Glencore.docx,Coal - Surface,Production Supervisor,DUTY,D10,Drive continuous improvement,Promoting continuous improvement,not_specified,high
Glencore.docx,Coal - Surface,Production Supervisor,DUTY,D16,Stakeholder engagement & cross-functional collaboration,Engagement with Technical Services and Maintenance teams to make sure plans are accurate.,not_specified,high
Glencore.docx,Coal - Surface,Production Supervisor,DUTY,D10,Drive continuous improvement,Driving continuous improvement opportunities through innovation and collaboration.,not_specified,high
Glencore.docx,Coal - Surface,Production Supervisor,DUTY,D4,Conduct safety leadership activities,"Identify, assess and control workplace hazards",not_specified,high
Glencore.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K6,Risk management methodology,"Identify, assess and control workplace hazards",required,medium
Glencore.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E1,Years of supervisory experience,Appropriate supervisory experience for the role;,required,high
Glencore.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP14,Relationship-building / stakeholder management,Standout leadership capabilities that will allow you to liaise with stakeholders at all levels of our business;,required,high
Glencore.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Obtain an understanding of a SHMS;,required,medium
Glencore.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP14,Relationship-building / stakeholder management,Strong interpersonal and negotiation skills that will allow you to positively influence our culture at Rolleston;,required,high
Glencore.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP2,Strong communicator,"Highly developed interpersonal, communication and leadership skills;",required,high
Glencore.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP3,People-focused / caring,"Highly developed interpersonal, communication and leadership skills;",required,medium
Glencore.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP11,Adaptability / flexibility,Be open to change crews.,required,medium
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D4,Conduct safety leadership activities,"Conduct shift handovers, prestart, and toolbox meetings with efficiency.",not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D18,Shift management & handover,"Conduct shift handovers, prestart, and toolbox meetings with efficiency.",not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D1,Supervise and lead crews/contractors,Guide your team to execute the production plan safely and effectively,not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D8,Manage production performance & targets,Guide your team to execute the production plan safely and effectively,not_specified,medium
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D2,"Coach, mentor, develop team capability","Provide valuable technical guidance to your team members, sharing your expertise and boosting their capabilities.",not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D16,Stakeholder engagement & cross-functional collaboration,Collaborate with Maintenance Supervisors to implement maintenance plans for the shift.,not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D12,"Reporting, budgets and administration",Generate accurate and timely shift reports.,not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,DUTY,D4,Conduct safety leadership activities,Perform inspections and job observations as part of your responsibilities.,not_specified,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q8,RII units (named),RIIRIS301A – Apply Risk Management Processes,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q8,RII units (named),RIIOHS301A – Conduct Safety & Health Investigations,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q8,RII units (named),RIICOM301A – Communicate Information,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q8,RII units (named),RIIRIS402A – Implement & Maintain Risk Management Processes,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q7,First Aid Certificate,Senior First Aid Certificate,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q16,Generic Site Induction,Generic Surface Induction.,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q11,Driver's licence,Current open drivers licence,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Working knowledge of the Coal Mining Safety & Health Act and associated regulations and how they pertain to individual and supervisor obligations,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,EXPERIENCE,E1,Years of supervisory experience,Previous experience in the supervision of staff within an Open Cut mining environment,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,EXPERIENCE,E3,Sector experience — Coal Surface,Previous experience in the supervision of staff within an Open Cut mining environment,required,high
Golding Contractors.docx,Coal - Surface,Mining Supervisor,EXPERIENCE,E7,Equipment/operational specialism,Operating skills on a wide range of Mining equipment,required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D1,Supervise and lead crews/contractors,Supervise and coordinate daily mining operations to meet production targets,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D7,Oversee daily operations,Supervise and coordinate daily mining operations to meet production targets,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D8,Manage production performance & targets,Supervise and coordinate daily mining operations to meet production targets,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,STATUTORY_POSITION,SP2,Open Cut Examiner (OCE),Exercise statutory duties as an Open Cut Examiner (OCE),required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D6,Promote and uphold safety culture,Promote and uphold a strong safety culture across crews and contractors,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D5,Ensure statutory compliance,"Ensure compliance with site procedures, SHMS, and regulatory requirements",not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D8,Manage production performance & targets,Monitor equipment utilisation and operational performance,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D10,Drive continuous improvement,Identify and implement continuous improvement opportunities,not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D2,"Coach, mentor, develop team capability","Lead, mentor, and develop operators and team members",not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D12,"Reporting, budgets and administration","Complete reporting, shift handovers, and documentation accurately",not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DUTY,D18,Shift management & handover,"Complete reporting, shift handovers, and documentation accurately",not_specified,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q4,Open Cut Examiner (OCE),Current OCE certification (essential),required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,EXPERIENCE,E3,Sector experience — Coal Surface,Demonstrated experience in open cut coal mining operations,required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,EXPERIENCE,E1,Years of supervisory experience,Proven supervisory experience leading mining crews,required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,KNOWLEDGE,K4,Equipment / plant knowledge,Strong understanding of mining equipment and production processes,required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Solid knowledge of safety systems and legislative requirements,required,medium
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,DISPOSITION,DP2,Strong communicator,Effective communication and leadership skills,required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q1,Standard 11,Standard 11 and relevant site inductions (or ability to obtain),required,high
Golding OCE Kogan.docx,Coal - Surface,Mining Supervisor,QUALIFICATIONS,Q16,Generic Site Induction,Standard 11 and relevant site inductions (or ability to obtain),required,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D5,Ensure statutory compliance,Ensure compliance with Golding Safety and Health Management Systems.,not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D1,Supervise and lead crews/contractors,"Supervise and mentor a 50~ person crew, promoting a culture of safety, teamwork, and performance.",not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D2,"Coach, mentor, develop team capability","Supervise and mentor a 50~ person crew, promoting a culture of safety, teamwork, and performance.",not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E8,Workforce context,"Supervise and mentor a 50~ person crew, promoting a culture of safety, teamwork, and performance.",required,medium
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D11,Plan and schedule work,"Plan and coordinate daily tasks, reinforcing key priorities in pre-start meetings.",not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D4,Conduct safety leadership activities,"Plan and coordinate daily tasks, reinforcing key priorities in pre-start meetings.",not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D2,"Coach, mentor, develop team capability",Provide technical guidance on truck and excavator operations to enhance team capabilities.,not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D17,Training delivery & competency assurance,Provide technical guidance on truck and excavator operations to enhance team capabilities.,not_specified,medium
Golding.docx,Coal - Surface,Production Supervisor,DUTY,D7,Oversee daily operations,Oversee task execution to ensure alignment with operational goals.,not_specified,high
Golding.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E1,Years of supervisory experience,Previous experience in a Pre-Strip Production Supervisor role on an Open Cut mine,required,high
